food_category,food_name,Alpha Tocopherol_Finland,Alpha Tocopherol_France,Alpha Tocopherol_Germany,Alpha Tocopherol_Italy,Alpha Tocopherol_Netherlands,Alpha Tocopherol_Sweden,Alpha Tocopherol_United Kingdom,Alpha Tocopherol_EU_avg,Calcium_Finland,Calcium_France,Calcium_Germany,Calcium_Italy,Calcium_Netherlands,Calcium_Sweden,Calcium_United Kingdom,Calcium_EU_avg,Copper_Finland,Copper_France,Copper_Germany,Copper_Italy,Copper_Netherlands,Copper_Sweden,Copper_United Kingdom,Copper_EU_avg,Iron_Finland,Iron_France,Iron_Germany,Iron_Italy,Iron_Netherlands,Iron_Sweden,Iron_United Kingdom,Iron_EU_avg,Magnesium_Finland,Magnesium_France,Magnesium_Germany,Magnesium_Italy,Magnesium_Netherlands,Magnesium_Sweden,Magnesium_United Kingdom,Magnesium_EU_avg,Niacin Equivalent_Finland,Niacin Equivalent_France,Niacin Equivalent_Germany,Niacin Equivalent_Italy,Niacin Equivalent_Netherlands,Niacin Equivalent_Sweden,Niacin Equivalent_United Kingdom,Niacin Equivalent_EU_avg,Phosphorus_Finland,Phosphorus_France,Phosphorus_Germany,Phosphorus_Italy,Phosphorus_Netherlands,Phosphorus_Sweden,Phosphorus_United Kingdom,Phosphorus_EU_avg,Potassium_Finland,Potassium_France,Potassium_Germany,Potassium_Italy,Potassium_Netherlands,Potassium_Sweden,Potassium_United Kingdom,Potassium_EU_avg,Riboflavin_Finland,Riboflavin_France,Riboflavin_Germany,Riboflavin_Italy,Riboflavin_Netherlands,Riboflavin_Sweden,Riboflavin_United Kingdom,Riboflavin_EU_avg,Selenium_Finland,Selenium_France,Selenium_Germany,Selenium_Italy,Selenium_Netherlands,Selenium_Sweden,Selenium_United Kingdom,Selenium_EU_avg,Thiamine_Finland,Thiamine_France,Thiamine_Germany,Thiamine_Italy,Thiamine_Netherlands,Thiamine_Sweden,Thiamine_United Kingdom,Thiamine_EU_avg,Vitamin B12_Finland,Vitamin B12_France,Vitamin B12_Germany,Vitamin B12_Italy,Vitamin B12_Netherlands,Vitamin B12_Sweden,Vitamin B12_United Kingdom,Vitamin B12_EU_avg,Vitamin B6_Finland,Vitamin B6_France,Vitamin B6_Germany,Vitamin B6_Italy,Vitamin B6_Netherlands,Vitamin B6_Sweden,Vitamin B6_United Kingdom,Vitamin B6_EU_avg,Vitamin E_Finland,Vitamin E_France,Vitamin E_Germany,Vitamin E_Italy,Vitamin E_Netherlands,Vitamin E_Sweden,Vitamin E_United Kingdom,Vitamin E_EU_avg,Vitamin K_Finland,Vitamin K_France,Vitamin K_Germany,Vitamin K_Italy,Vitamin K_Netherlands,Vitamin K_Sweden,Vitamin K_United Kingdom,Vitamin K_EU_avg,Zinc_Finland,Zinc_France,Zinc_Germany,Zinc_Italy,Zinc_Netherlands,Zinc_Sweden,Zinc_United Kingdom,Zinc_EU_avg
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Baking",,415.64,711.894,415.608,415.608,,711.894,534.1288000000001,,83.2,110.0,83.2,83.2,,110.0,93.92,,0.457,0.354,0.457,0.457,,0.354,0.4158,,1.68,1.796,1.68,1.68,,1.796,1.7264,,26.9,72.0,26.9,26.9,,72.0,44.940000000000005,,7.126,7.126,7.126,7.126,,7.126,7.126,,189.0,242.0,189.0,189.0,,242.0,210.2,,103.0,271.0,103.0,103.0,,271.0,170.2,,0.07,0.037,0.038,0.038,,0.037,0.044,,12.5,12.5,12.5,12.5,,12.5,12.5,,0.035,0.049,0.035,0.035,,0.049,0.0406,,1.35,0.9,1.35,1.35,,0.9,1.1700000000000002,,0.112,0.125,0.112,0.112,,0.125,0.1172,,2.75,4.802,2.75,2.75,,4.802,3.5708,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.31,2.605,1.31,1.31,,2.605,1.828
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Cooking in water",564.791,415.164,695.228,415.132,464.047,564.791,1117.065,605.1740000000001,115.0,83.2,116.0,83.2,134.0,115.0,320.0,138.05714285714285,0.351,0.457,0.351,0.457,0.71,0.351,1.92,0.6567142857142857,3.1,1.68,1.769,1.68,0.2,3.1,1.8,1.9041428571428567,49.0,26.9,72.0,26.9,35.0,49.0,110.0,52.68571428571429,7.4,6.65,7.162,6.65,5.845,7.4,5.845,6.707428571428571,265.0,189.0,239.0,189.0,139.0,265.0,270.0,222.28571428571428,122.0,103.0,251.0,103.0,142.0,122.0,400.0,177.57142857142858,0.03,0.07,0.03,0.038,0.33,0.03,0.01,0.0768571428571428,20.0,12.5,46.0,12.5,31.0,20.0,46.0,26.857142857142858,0.01,0.035,0.048,0.035,0.02,0.01,0.01,0.024,1.0,1.35,0.8,1.35,,1.0,3.0,1.4166666666666667,0.1,0.112,0.114,0.112,0.042,0.1,0.08,0.0942857142857142,,2.75,5.027,2.75,5.1,,5.1,4.1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.31,2.727,1.31,1.8,1.3,2.3,1.721
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Frying",0.04,415.608,711.894,415.608,415.608,0.04,711.894,381.5274285714286,,83.2,110.0,83.2,83.2,,110.0,93.92,,0.457,0.354,0.457,0.457,,0.354,0.4158,,1.68,1.796,1.68,1.68,,1.796,1.7264,,26.9,72.0,26.9,26.9,,72.0,44.940000000000005,,7.126,7.126,7.126,7.126,,7.126,7.126,,189.0,242.0,189.0,189.0,,242.0,210.2,,103.0,271.0,103.0,103.0,,271.0,170.2,0.04,0.038,0.037,0.038,0.038,0.04,0.037,0.0382857142857142,,12.5,12.5,12.5,12.5,,12.5,12.5,,0.035,0.049,0.035,0.035,,0.049,0.0406,,1.35,0.9,1.35,1.35,,0.9,1.1700000000000002,,0.112,0.125,0.112,0.112,,0.125,0.1172,,2.75,4.802,2.75,2.75,,4.802,3.5708,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.31,2.605,1.31,1.31,,2.605,1.828
"Fish, seafood, amphibians, reptiles and invertebrates","Shrimps, common, PROCESS Steaming",565.15,415.564,626.343,415.532,464.445,565.15,464.125,502.3298571428571,115.0,83.2,97.0,83.2,134.0,115.0,134.0,108.77142857142856,0.31,0.457,0.31,0.457,0.71,0.31,0.71,0.4662857142857142,3.1,1.68,1.575,1.68,0.2,3.1,0.2,1.647857142857143,49.0,26.9,63.0,26.9,35.0,49.0,35.0,40.68571428571429,7.8,7.05,7.776,7.05,6.243,7.8,6.243,7.137428571428571,265.0,189.0,212.0,189.0,139.0,265.0,139.0,199.7142857142857,122.0,103.0,238.0,103.0,142.0,122.0,142.0,138.85714285714286,0.03,0.07,0.032,0.038,0.33,0.03,0.01,0.0771428571428571,20.0,12.5,31.0,12.5,31.0,20.0,31.0,22.571428571428573,0.01,0.035,0.043,0.035,0.02,0.01,0.02,0.0247142857142857,1.0,1.35,0.8,1.35,,1.0,16.78,3.713333333333333,0.1,0.112,0.11,0.112,0.042,0.1,0.042,0.0882857142857142,,2.75,4.212,2.75,5.1,,5.1,3.9824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.31,2.285,1.31,1.8,1.3,1.8,1.5864285714285715
"Fish, seafood, amphibians, reptiles and invertebrates",Smelt,663.8,617.31,663.8,617.31,617.31,663.8,663.8,643.8757142857143,30.0,60.0,30.0,60.0,60.0,30.0,30.0,42.85714285714285,0.24,0.14,0.24,0.14,0.14,0.24,0.24,0.1971428571428571,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9000000000000001,24.0,30.0,24.0,30.0,30.0,24.0,24.0,26.571428571428573,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,245.0,230.0,245.0,230.0,230.0,245.0,245.0,238.57142857142856,357.0,290.0,357.0,290.0,290.0,357.0,357.0,328.2857142857143,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,,,,,,,,,0.1,,0.1,,,0.1,0.1,0.1,3.4,3.44,3.4,3.44,3.44,3.4,3.4,3.417142857142857,0.19,,0.19,,,0.19,0.19,0.19,,,0.1,,,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Baking",716.959,716.959,716.959,716.959,716.959,716.959,716.959,716.959,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.2810000000000001,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,5.173,5.173,5.173,5.173,5.173,5.173,5.173,5.173000000000001,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133,,,,,,,,,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0979999999999999,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,,0.115,0.115,0.115,0.115,,0.115,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.031,2.031,2.031,2.031,2.031,2.031,2.031,2.031
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Cooking in water",715.961,715.961,715.961,715.961,715.961,715.961,715.961,715.9610000000001,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.939,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,5.184,5.184,5.184,5.184,5.184,5.184,5.184,5.184,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133,,,,,,,,,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0979999999999999,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,,0.115,0.115,0.115,0.115,,0.115,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025,2.025,2.025,2.025,2.025,2.025,2.025,2.025
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Frying",716.959,716.959,716.959,716.959,716.959,716.959,716.959,716.959,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.281,0.281,0.281,0.281,0.281,0.281,0.281,0.2810000000000001,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,5.173,5.173,5.173,5.173,5.173,5.173,5.173,5.173000000000001,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133,,,,,,,,,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0979999999999999,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,,0.115,0.115,0.115,0.115,,0.115,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.031,2.031,2.031,2.031,2.031,2.031,2.031,2.031
"Fish, seafood, amphibians, reptiles and invertebrates","Smelt, PROCESS Steaming",715.961,715.961,715.961,715.961,715.961,715.961,715.961,715.9610000000001,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.939,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,5.184,5.184,5.184,5.184,5.184,5.184,5.184,5.184,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,0.133,0.133,0.133,0.133,0.133,0.133,0.133,0.133,,,,,,,,,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.0979999999999999,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,0.187,0.187,0.187,0.187,0.187,0.187,0.187,0.187,,0.115,0.115,0.115,0.115,,0.115,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025,2.025,2.025,2.025,2.025,2.025,2.025,2.025
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked herring,634.873,488.68,612.422,591.54,717.493,634.873,661.2,620.1544285714286,38.4,62.4,38.0,66.0,9.0,38.4,53.0,43.60000000000001,0.093,0.1,0.122,0.1,0.08,0.093,0.12,0.1011428571428571,1.18,1.0,1.033,1.4,0.8,1.18,1.6,1.1704285714285714,29.0,34.8,31.0,34.8,32.0,29.0,27.0,31.085714285714285,8.5,6.8,6.438,6.6,14.1,8.5,7.4,8.334,180.9,155.0,235.0,254.0,318.0,180.9,230.0,221.9714285714286,375.0,226.0,298.0,226.0,341.0,375.0,340.0,311.57142857142856,0.27,0.22,0.17,0.28,0.17,0.27,0.28,0.2371428571428571,18.99,28.0,29.0,28.0,31.0,18.99,32.0,26.56857142857143,,0.04,0.033,0.04,0.21,,0.21,0.1066,13.0,11.8,7.5,11.8,6.1,13.0,10.0,10.457142857142856,0.27,0.37,0.348,0.37,0.563,0.27,0.27,0.3515714285714285,,1.35,1.491,1.35,1.0,,0.32,1.1022000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.6,0.787,0.6,0.57,0.96,1.0,0.7824285714285715
"Fish, seafood, amphibians, reptiles and invertebrates",Smoked salmon,,651.35,586.439,730.85,866.183,642.88,738.7,702.7336666666666,,4.6,,19.0,9.0,14.5,19.0,13.22,,0.02,,0.02,0.02,0.09,0.09,0.048,,0.3,0.227,0.6,0.2,0.42,0.6,0.3911666666666666,,23.6,23.0,23.6,32.0,26.2,32.0,26.73333333333333,,14.7,11.045,13.5,14.1,13.5,13.5,13.390833333333331,,216.0,219.0,250.0,318.0,218.3,250.0,245.21666666666667,,388.0,330.0,420.0,489.0,367.0,420.0,402.3333333333333,,0.1,0.233,0.17,0.17,0.17,0.17,0.1688333333333333,,12.0,26.0,12.0,16.0,28.38,24.0,19.73,,0.23,0.117,0.16,0.21,0.23,0.16,0.1845,,4.9,3.5,4.9,5.02,8.1,3.0,4.903333333333333,,1.0,0.428,1.0,0.563,0.6,0.28,0.6451666666666666,,2.5,2.389,2.5,2.5,,2.5,2.4778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,,0.3,0.42,0.47,0.4,0.378
"Fish, seafood, amphibians, reptiles and invertebrates",Snails,751.31,919.11,751.31,919.11,751.31,,751.31,807.2433333333333,170.0,170.0,170.0,170.0,170.0,,170.0,170.0,1.7,1.7,1.7,1.7,1.7,,1.7,1.7,3.5,3.5,3.5,3.5,3.5,,3.5,3.5,250.0,250.0,250.0,250.0,250.0,,250.0,250.0,1.9,2.0,1.9,2.0,1.9,,1.9,1.9333333333333331,200.0,141.0,200.0,141.0,200.0,,200.0,180.33333333333331,121.0,347.0,121.0,347.0,121.0,,121.0,196.33333333333331,0.18,0.11,0.18,0.11,0.18,,0.18,0.1566666666666666,50.0,,50.0,,50.0,,50.0,50.0,0.13,0.03,0.13,0.03,0.13,,0.13,0.0966666666666666,5.0,18.0,5.0,18.0,5.0,,5.0,9.333333333333334,0.1,0.34,0.1,0.34,0.1,,0.1,0.18,,0.13,0.8,0.13,0.8,,0.8,0.532,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,3.3,2.0,3.3,2.0,,2.0,2.433333333333333
"Fish, seafood, amphibians, reptiles and invertebrates",Sole,684.994,590.969,590.969,514.817,473.194,684.994,596.83,590.9667142857144,29.0,29.0,29.0,12.0,17.0,29.0,29.0,24.857142857142858,0.052,0.039,0.039,0.2,0.01,0.052,0.02,0.0588571428571428,0.6,0.8,0.8,0.8,0.5,0.6,0.8,0.7,25.0,49.0,49.0,19.0,17.0,25.0,49.0,33.285714285714285,7.0,6.5,6.5,5.167,7.0,7.0,6.4,6.509571428571428,271.0,195.0,195.0,195.0,200.0,271.0,200.0,218.14285714285717,351.0,309.0,309.0,280.0,230.0,351.0,310.0,305.7142857142857,0.076,0.1,0.1,0.05,0.08,0.076,0.1,0.0831428571428571,25.5,25.5,25.5,36.0,60.0,25.5,23.0,31.571428571428573,0.072,0.06,0.06,0.05,0.09,0.072,0.06,0.0662857142857142,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.9428571428571428,0.314,0.25,0.25,0.25,0.314,0.314,0.25,0.2774285714285714,,0.8,0.8,0.8,0.8,,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.42,0.42,1.5,0.4,0.08,0.4,0.4714285714285714
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Baking",625.091,607.486,625.091,607.486,607.486,625.091,625.091,617.546,35.0,57.2,35.0,57.2,57.2,35.0,35.0,44.51428571428572,0.045,0.027,0.045,0.027,0.027,0.045,0.045,0.0372857142857142,0.821,0.9,0.821,0.9,0.9,0.821,0.821,0.8548571428571428,53.0,31.3,53.0,31.3,31.3,53.0,53.0,43.7,5.409,5.409,5.409,5.409,5.409,5.409,5.409,5.409,212.0,260.0,212.0,260.0,260.0,212.0,212.0,232.57142857142856,317.0,250.0,317.0,250.0,250.0,317.0,317.0,288.2857142857143,0.109,0.2,0.109,0.2,0.2,0.109,0.109,0.148,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.400000000000002,0.058,0.07,0.058,0.07,0.07,0.058,0.058,0.0631428571428571,1.1,0.7,1.1,0.7,0.7,1.1,1.1,0.9285714285714286,0.241,1.0,0.241,1.0,1.0,0.241,0.241,0.5662857142857144,,0.8,0.901,0.8,0.8,,0.901,0.8404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0.58,0.507,0.58,0.58,0.507,0.507,0.5382857142857144
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Cooking in water",623.076,623.076,623.076,623.076,489.41,623.076,489.41,584.8857142857142,35.0,35.0,35.0,35.0,16.0,35.0,16.0,29.571428571428573,0.045,0.045,0.045,0.045,0.02,0.045,0.02,0.0378571428571428,0.819,0.819,0.819,0.819,0.4,0.819,0.4,0.6992857142857142,53.0,53.0,53.0,53.0,25.0,53.0,25.0,45.0,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,211.0,211.0,211.0,211.0,179.0,211.0,179.0,201.8571428571429,316.0,316.0,316.0,316.0,262.0,316.0,262.0,300.57142857142856,0.108,0.108,0.108,0.108,0.12,0.108,0.12,0.1114285714285714,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,0.058,0.058,0.058,0.058,0.06,0.058,0.06,0.0585714285714285,1.1,1.1,1.1,1.1,1.0,1.1,1.0,1.0714285714285714,0.241,0.241,0.241,0.241,0.15,0.241,0.15,0.215,,0.899,0.899,0.899,0.8,,0.8,0.8593999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506,0.506,0.506,0.506,0.46,0.506,0.46,0.4928571428571429
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Frying",627.241,627.241,627.241,627.241,627.241,627.241,627.241,627.241,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.0449999999999999,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.8209999999999998,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,7.559,7.559,7.559,7.559,7.559,7.559,7.559,7.558999999999999,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,,,,,,,,,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.241,0.241,0.241,0.241,0.241,0.241,0.241,0.241,,0.901,0.901,0.901,0.901,,0.901,0.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507
"Fish, seafood, amphibians, reptiles and invertebrates","Sole, PROCESS Steaming",623.076,510.428,623.076,510.428,489.41,623.076,489.41,552.7005714285714,35.0,96.0,35.0,96.0,16.0,35.0,16.0,47.0,0.045,0.026,0.045,0.026,0.02,0.045,0.02,0.0324285714285714,0.819,0.72,0.819,0.72,0.4,0.819,0.4,0.6709999999999999,53.0,23.0,53.0,23.0,25.0,53.0,25.0,36.42857142857143,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,211.0,208.0,211.0,208.0,179.0,211.0,179.0,201.0,316.0,175.0,316.0,175.0,262.0,316.0,262.0,260.2857142857143,0.108,0.2,0.108,0.2,0.12,0.108,0.12,0.1377142857142857,51.0,19.0,51.0,19.0,51.0,51.0,51.0,41.85714285714285,0.058,0.09,0.058,0.09,0.06,0.058,0.06,0.0677142857142857,1.1,0.6,1.1,0.6,1.0,1.1,1.0,0.9285714285714286,0.241,1.0,0.241,1.0,0.15,0.241,0.15,0.4318571428571429,,0.6,0.899,0.6,0.8,,0.8,0.7398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506,0.392,0.506,0.392,0.46,0.506,0.46,0.4602857142857142
"Fish, seafood, amphibians, reptiles and invertebrates",Spiny and rock lobsters,813.488,813.488,813.488,813.488,813.488,813.488,813.488,813.4880000000002,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.3809999999999999,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,6.167,6.167,6.167,6.167,6.167,6.167,6.167,6.167000000000001,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,,0.2,0.2,0.2,0.2,,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Baking",589.841,589.851,589.841,589.921,589.841,589.841,589.841,589.8538571428571,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,0.801,0.801,0.801,0.801,0.801,0.801,0.801,0.801,1.024,1.024,1.024,1.024,1.024,1.024,1.024,1.024,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,3.941,3.941,3.941,3.941,3.941,3.941,3.941,3.941,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.0949999999999999,,,,,,,,,,0.01,,0.08,,,,0.045,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,,1.772,1.772,1.772,1.772,,1.772,1.7719999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928,1.928,1.928,1.928,1.928,1.928,1.928,1.9280000000000004
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Cooking in water",517.436,570.54,517.436,570.61,570.53,517.436,517.436,540.2034285714287,64.0,63.0,64.0,63.0,63.0,64.0,64.0,63.57142857142857,0.701,0.42,0.701,0.42,0.42,0.701,0.701,0.5805714285714286,0.896,1.41,0.896,1.41,1.41,0.896,0.896,1.1162857142857143,23.0,51.0,23.0,51.0,51.0,23.0,23.0,35.0,5.526,8.7,5.526,8.7,8.7,5.526,5.526,6.886285714285713,222.0,229.0,222.0,229.0,229.0,222.0,222.0,225.0,197.0,208.0,197.0,208.0,208.0,197.0,197.0,201.7142857142857,0.083,0.06,0.083,0.06,0.06,0.083,0.083,0.0731428571428571,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.800000000000004,,0.01,,0.08,,,,0.045,0.9,4.04,0.9,4.04,4.04,0.9,0.9,2.245714285714286,0.995,0.17,0.995,0.17,0.17,0.995,0.995,0.6414285714285715,,1.5,1.549,1.5,1.5,,1.549,1.5195999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.686,7.27,1.686,7.27,7.27,1.686,1.686,4.079142857142857
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Frying",859.215,859.225,859.215,859.295,859.215,859.215,859.215,859.2278571428571,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,0.435,0.435,0.435,0.435,0.435,0.435,0.435,0.435,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.329,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,6.515,6.515,6.515,6.515,6.515,6.515,6.515,6.515,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.0869999999999999,,,,,,,,,,0.01,,0.08,,,,0.045,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.2019999999999999,,0.241,0.241,0.241,0.241,,0.241,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406,2.406,2.406,2.406,2.406,2.406,2.406,2.406
"Fish, seafood, amphibians, reptiles and invertebrates","Spiny and rock lobsters, PROCESS Steaming",517.436,517.446,517.436,517.516,517.436,517.436,517.436,517.4488571428573,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.7009999999999998,0.896,0.896,0.896,0.896,0.896,0.896,0.896,0.896,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,5.526,5.526,5.526,5.526,5.526,5.526,5.526,5.526000000000001,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,,,,,,,,,,0.01,,0.08,,,,0.045,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9000000000000001,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,,1.549,1.549,1.549,1.549,,1.549,1.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.686,1.686,1.686,1.686,1.686,1.686,1.686,1.686
